num_pce;arf_type_releve;date_debut_consommation;date_fin_consommation;volume_brut;volume_converti;energie
21413892837436;95;24/10/2019 06:00;25/10/2019 06:00;2.20;2.11638;24.581730
21413892837436;95;25/10/2019 06:00;26/10/2019 06:00;0.35;0.33670;3.910729
21413892837436;95;26/10/2019 06:00;27/10/2019 06:00;0.98;0.94275;10.950043
21413892837436;95;27/10/2019 06:00;28/10/2019 06:00;0.73;0.70225;8.156665
21413892837436;95;28/10/2019 06:00;29/10/2019 06:00;0.41;0.39442;4.581140
21413892837436;95;29/10/2019 06:00;30/10/2019 06:00;0.81;0.77921;9.050546
21413892837436;95;30/10/2019 06:00;31/10/2019 06:00;0.66;0.63491;7.374519
21413892837436;95;31/10/2019 06:00;01/11/2019 06:00;1.82;1.75082;20.335795
21413892837436;95;01/11/2019 06:00;02/11/2019 06:00;3.29;3.16495;36.760860
21413892837436;95;02/11/2019 06:00;03/11/2019 06:00;3.30;3.17457;36.872595
21413892837436;95;03/11/2019 06:00;04/11/2019 06:00;3.23;3.10723;36.090449
21413892837436;95;04/11/2019 06:00;05/11/2019 06:00;2.87;2.76091;32.067984
21413892837436;95;05/11/2019 06:00;06/11/2019 06:00;3.39;3.26115;37.878211
21413892837436;95;06/11/2019 06:00;07/11/2019 06:00;3.27;3.14571;36.537390
21413892837436;95;07/11/2019 06:00;08/11/2019 06:00;3.55;3.41506;39.665974
21413892837436;95;08/11/2019 06:00;09/11/2019 06:00;3.43;3.29963;38.325152
21413892837436;95;09/11/2019 06:00;10/11/2019 06:00;3.48;3.34773;38.883828
21413892837436;95;10/11/2019 06:00;11/11/2019 06:00;3.27;3.14571;36.537390
21413892837436;95;11/11/2019 06:00;12/11/2019 06:00;3.31;3.18419;36.984330
21413892837436;95;12/11/2019 06:00;13/11/2019 06:00;3.63;3.49202;40.559855
21413892837436;95;13/11/2019 06:00;14/11/2019 06:00;3.36;3.23229;37.543006
21413892837436;95;14/11/2019 06:00;15/11/2019 06:00;3.49;3.35735;38.995563
21413892837436;95;15/11/2019 06:00;16/11/2019 06:00;2.95;2.83787;32.961865
21413892837436;95;16/11/2019 06:00;17/11/2019 06:00;3.51;3.37658;39.219033
21413892837436;95;17/11/2019 06:00;18/11/2019 06:00;3.34;3.22009;37.362750
21413892837436;95;18/11/2019 06:00;19/11/2019 06:00;3.36;3.23938;37.586479
21413892837436;95;19/11/2019 06:00;20/11/2019 06:00;3.45;3.32615;38.593260
21413892837436;95;20/11/2019 06:00;21/11/2019 06:00;3.43;3.30686;38.369531
21413892837436;95;21/11/2019 06:00;22/11/2019 06:00;3.69;3.55753;41.278008
21413892837436;95;22/11/2019 06:00;23/11/2019 06:00;3.31;3.19117;37.027157
21413892837436;95;23/11/2019 06:00;24/11/2019 06:00;3.38;3.25866;37.810208
21413892837436;95;24/11/2019 06:00;25/11/2019 06:00;3.47;3.34543;38.816989
21413892837436;95;25/11/2019 06:00;26/11/2019 06:00;3.47;3.34543;38.816989
21413892837436;95;26/11/2019 06:00;27/11/2019 06:00;3.06;2.95015;34.230544
21413892837436;95;27/11/2019 06:00;28/11/2019 06:00;3.29;3.17189;36.803428
21413892837436;95;28/11/2019 06:00;29/11/2019 06:00;3.23;3.11404;36.132240
21413892837436;95;29/11/2019 06:00;30/11/2019 06:00;3.23;3.11404;36.132240
21413892837436;95;30/11/2019 06:00;01/12/2019 06:00;3.19;3.07548;35.684782
21413892837436;95;01/12/2019 06:00;02/12/2019 06:00;3.10;2.98871;34.678002
21413892837436;95;02/12/2019 06:00;03/12/2019 06:00;3.27;3.15261;36.579699
21413892837436;95;03/12/2019 06:00;04/12/2019 06:00;3.47;3.34543;38.816989
21413892837436;95;04/12/2019 06:00;05/12/2019 06:00;4.14;3.99137;46.311912
21413892837436;95;05/12/2019 06:00;06/12/2019 06:00;3.83;3.69250;42.844112
21413892837436;95;06/12/2019 06:00;07/12/2019 06:00;3.23;3.11404;36.132240
21413892837436;95;07/12/2019 06:00;08/12/2019 06:00;3.30;3.18153;36.915292
21413892837436;95;08/12/2019 06:00;09/12/2019 06:00;3.21;3.09476;35.908511
21413892837436;95;09/12/2019 06:00;10/12/2019 06:00;3.55;3.42256;39.711905
21413892837436;95;10/12/2019 06:00;11/12/2019 06:00;3.54;3.41291;39.600041
21413892837436;95;11/12/2019 06:00;12/12/2019 06:00;3.45;3.32615;38.593260
21413892837436;95;12/12/2019 06:00;13/12/2019 06:00;3.35;3.22974;37.474615
21413892837436;95;13/12/2019 06:00;14/12/2019 06:00;3.42;3.29722;38.257666
21413892837436;95;14/12/2019 06:00;15/12/2019 06:00;3.29;3.17189;36.803428
21413892837436;95;15/12/2019 06:00;16/12/2019 06:00;3.38;3.25866;37.810208
21413892837436;95;16/12/2019 06:00;17/12/2019 06:00;3.31;3.19117;37.027157
21413892837436;95;17/12/2019 06:00;18/12/2019 06:00;3.26;3.17795;36.689384
21413892837436;95;18/12/2019 06:00;19/12/2019 06:00;3.17;3.09021;35.676487
21413892837436;95;19/12/2019 06:00;20/12/2019 06:00;3.32;3.23644;37.364649
21413892837436;95;20/12/2019 06:00;21/12/2019 06:00;3.24;3.15845;36.464296
21413892837436;95;21/12/2019 06:00;22/12/2019 06:00;3.33;3.24618;37.477193
21413892837436;95;22/12/2019 06:00;23/12/2019 06:00;3.27;3.18769;36.801928
21413892837436;95;23/12/2019 06:00;24/12/2019 06:00;3.39;3.30467;38.152457
21413892837436;95;24/12/2019 06:00;25/12/2019 06:00;3.39;3.30467;38.152457
21413892837436;95;25/12/2019 06:00;26/12/2019 06:00;3.27;3.18769;36.801928
21413892837436;95;26/12/2019 06:00;27/12/2019 06:00;3.36;3.27543;37.814825
21413892837436;95;27/12/2019 06:00;28/12/2019 06:00;3.32;3.23644;37.364649
21413892837436;95;28/12/2019 06:00;29/12/2019 06:00;3.34;3.25593;37.589737
21413892837436;95;29/12/2019 06:00;30/12/2019 06:00;3.39;3.30467;38.152457
21413892837436;95;30/12/2019 06:00;31/12/2019 06:00;3.57;3.48014;40.178252
21413892837436;95;31/12/2019 06:00;01/01/2020 06:00;3.34;3.25593;37.589737
21413892837436;95;01/01/2020 06:00;02/01/2020 06:00;3.44;3.35342;38.715178
21413892837436;95;02/01/2020 06:00;03/01/2020 06:00;3.54;3.45090;39.840619
21413892837436;95;03/01/2020 06:00;04/01/2020 06:00;3.39;3.30467;38.152457
21413892837436;95;04/01/2020 06:00;05/01/2020 06:00;3.19;3.10971;35.901575
21413892837436;95;05/01/2020 06:00;06/01/2020 06:00;3.31;3.22669;37.252104
21413892837436;95;06/01/2020 06:00;07/01/2020 06:00;3.31;3.22669;37.252104
21413892837436;95;07/01/2020 06:00;08/01/2020 06:00;3.31;3.22669;37.252104
21413892837436;95;08/01/2020 06:00;09/01/2020 06:00;3.34;3.25593;37.589737
21413892837436;95;09/01/2020 06:00;10/01/2020 06:00;3.18;3.09996;35.789031
21413892837436;95;10/01/2020 06:00;11/01/2020 06:00;3.13;3.05122;35.226310
21413892837436;95;11/01/2020 06:00;12/01/2020 06:00;3.27;3.18769;36.801928
21413892837436;95;12/01/2020 06:00;13/01/2020 06:00;3.22;3.13895;36.239207
21413892837436;95;13/01/2020 06:00;14/01/2020 06:00;3.27;3.18769;36.801928
21413892837436;95;14/01/2020 06:00;15/01/2020 06:00;3.03;2.95373;34.100869
21413892837436;95;15/01/2020 06:00;16/01/2020 06:00;3.30;3.21694;37.139560
21413892837436;95;16/01/2020 06:00;17/01/2020 06:00;3.15;3.07071;35.451398
21413892837436;95;17/01/2020 06:00;18/01/2020 06:00;3.22;3.13876;36.381360
21413892837436;95;18/01/2020 06:00;19/01/2020 06:00;3.41;3.32397;38.528086
21413892837436;95;19/01/2020 06:00;20/01/2020 06:00;3.90;3.80160;44.064380
21413892837436;95;20/01/2020 06:00;21/01/2020 06:00;3.82;3.72362;43.160495
21413892837436;95;21/01/2020 06:00;22/01/2020 06:00;4.70;4.58142;53.103227
21413892837436;95;22/01/2020 06:00;23/01/2020 06:00;4.99;4.86410;56.379809
21413892837436;95;23/01/2020 06:00;24/01/2020 06:00;4.85;4.72763;54.798011
21413892837436;95;24/01/2020 06:00;25/01/2020 06:00;4.96;4.83486;56.040852
21413892837436;95;25/01/2020 06:00;26/01/2020 06:00;4.67;4.55218;52.764270
21413892837436;95;26/01/2020 06:00;27/01/2020 06:00;3.53;3.44094;39.883913
21413892837436;95;27/01/2020 06:00;28/01/2020 06:00;3.51;3.42144;39.657942
21413892837436;95;28/01/2020 06:00;29/01/2020 06:00;3.80;3.70413;42.934524
21413892837436;95;29/01/2020 06:00;30/01/2020 06:00;3.42;3.33371;38.641072
21413892837436;95;30/01/2020 06:00;31/01/2020 06:00;3.40;3.31422;38.415100
21413892837436;95;31/01/2020 06:00;01/02/2020 06:00;3.17;3.09002;35.816432
21413892837436;95;01/02/2020 06:00;02/02/2020 06:00;3.12;3.04128;35.251504
21413892837436;95;02/02/2020 06:00;03/02/2020 06:00;1.44;1.40367;16.269925
21413892837436;95;03/02/2020 06:00;04/02/2020 06:00;3.22;3.13876;36.381360
21413892837436;95;04/02/2020 06:00;05/02/2020 06:00;3.09;3.01204;34.912547
21413892837436;95;05/02/2020 06:00;06/02/2020 06:00;3.13;3.05103;35.364489
21413892837436;95;06/02/2020 06:00;07/02/2020 06:00;3.43;3.34346;38.754057
21413892837436;95;07/02/2020 06:00;08/02/2020 06:00;3.66;3.56766;41.352726
21413892837436;95;08/02/2020 06:00;09/02/2020 06:00;3.15;3.07053;35.590461
21413892837436;95;09/02/2020 06:00;10/02/2020 06:00;3.22;3.13876;36.381360
21413892837436;95;10/02/2020 06:00;11/02/2020 06:00;3.38;3.29472;38.189129
21413892837436;95;11/02/2020 06:00;12/02/2020 06:00;3.31;3.22649;37.398230
21413892837436;95;12/02/2020 06:00;13/02/2020 06:00;3.29;3.20699;37.172259
21413892837436;95;13/02/2020 06:00;14/02/2020 06:00;3.46;3.37270;39.093014
21413892837436;95;14/02/2020 06:00;15/02/2020 06:00;3.11;3.03153;35.138518
21413892837436;95;15/02/2020 06:00;16/02/2020 06:00;3.16;3.08027;35.703446
21413892837436;95;16/02/2020 06:00;17/02/2020 06:00;2.35;2.29071;26.551613
21413892837436;95;17/02/2020 06:00;18/02/2020 06:00;2.98;2.88601;33.633569
21413892837436;95;18/02/2020 06:00;19/02/2020 06:00;2.94;2.84727;33.182112
21413892837436;95;19/02/2020 06:00;20/02/2020 06:00;3.19;3.08939;36.003720
21413892837436;95;20/02/2020 06:00;21/02/2020 06:00;2.97;2.87633;33.520705
21413892837436;95;21/02/2020 06:00;22/02/2020 06:00;3.24;3.13781;36.568042
21413892837436;95;22/02/2020 06:00;23/02/2020 06:00;2.99;2.89570;33.746434
21413892837436;95;23/02/2020 06:00;24/02/2020 06:00;2.88;2.78916;32.504926
21413892837436;95;24/02/2020 06:00;25/02/2020 06:00;1.98;1.91755;22.347137
21413892837436;95;25/02/2020 06:00;26/02/2020 06:00;3.11;3.01191;35.100806
21413892837436;95;26/02/2020 06:00;27/02/2020 06:00;3.05;2.95380;34.423620
21413892837436;95;27/02/2020 06:00;28/02/2020 06:00;3.23;3.12813;36.455178
21413892837436;95;28/02/2020 06:00;29/02/2020 06:00;3.21;3.10876;36.229449
21413892837436;95;29/02/2020 06:00;01/03/2020 06:00;3.23;3.12813;36.455178
21413892837436;95;01/03/2020 06:00;02/03/2020 06:00;3.36;3.25403;37.922414
21413892837436;95;02/03/2020 06:00;03/03/2020 06:00;3.21;3.10876;36.229449
21413892837436;95;03/03/2020 06:00;04/03/2020 06:00;3.13;3.03128;35.326534
21413892837436;95;04/03/2020 06:00;05/03/2020 06:00;3.04;2.94412;34.310755
21413892837436;95;05/03/2020 06:00;06/03/2020 06:00;3.11;3.01191;35.100806
21413892837436;95;06/03/2020 06:00;07/03/2020 06:00;3.28;3.17655;37.019499
21413892837436;95;07/03/2020 06:00;08/03/2020 06:00;3.04;2.94412;34.310755
21413892837436;95;08/03/2020 06:00;09/03/2020 06:00;3.12;3.02160;35.213670
21413892837436;95;09/03/2020 06:00;10/03/2020 06:00;3.07;2.97317;34.649348
21413892837436;95;10/03/2020 06:00;11/03/2020 06:00;2.96;2.86664;33.407841
21413892837436;95;11/03/2020 06:00;12/03/2020 06:00;1.62;1.56891;18.284021
21413892837436;95;12/03/2020 06:00;13/03/2020 06:00;1.18;1.14278;13.317990
21413892837436;95;13/03/2020 06:00;14/03/2020 06:00;3.12;3.02160;35.213670
21413892837436;95;14/03/2020 06:00;15/03/2020 06:00;3.13;3.03128;35.326534
21413892837436;95;15/03/2020 06:00;16/03/2020 06:00;3.21;3.10876;36.229449
21413892837436;95;16/03/2020 06:00;17/03/2020 06:00;3.31;3.20560;37.358092
21413892837436;95;17/03/2020 06:00;18/03/2020 06:00;3.31;3.22940;37.025088
21413892837436;95;18/03/2020 06:00;19/03/2020 06:00;3.19;3.11232;35.682788
21413892837436;95;19/03/2020 06:00;20/03/2020 06:00;3.22;3.14159;36.018363
21413892837436;95;20/03/2020 06:00;21/03/2020 06:00;3.11;3.03427;34.787922
21413892837436;95;21/03/2020 06:00;22/03/2020 06:00;3.10;3.02452;34.676064
21413892837436;95;22/03/2020 06:00;23/03/2020 06:00;3.29;3.20989;36.801371
21413892837436;95;23/03/2020 06:00;24/03/2020 06:00;3.57;3.48307;39.933403
21413892837436;95;24/03/2020 06:00;25/03/2020 06:00;3.53;3.44404;39.485970
21413892837436;95;25/03/2020 06:00;26/03/2020 06:00;3.53;3.44404;39.485970
21413892837436;95;26/03/2020 06:00;27/03/2020 06:00;3.81;3.71723;42.618001
21413892837436;95;27/03/2020 06:00;28/03/2020 06:00;3.40;3.31721;38.031812
21413892837436;95;28/03/2020 06:00;29/03/2020 06:00;3.46;3.37575;38.702962
21413892837436;95;29/03/2020 06:00;30/03/2020 06:00;3.74;3.64893;41.834993
21413892837436;95;30/03/2020 06:00;31/03/2020 06:00;3.93;3.83430;43.960301
21413892837436;95;31/03/2020 06:00;01/04/2020 06:00;3.61;3.52210;40.380836
21413892837436;95;01/04/2020 06:00;02/04/2020 06:00;3.38;3.29770;37.808096
21413892837436;95;02/04/2020 06:00;03/04/2020 06:00;3.60;3.51234;40.268978
21413892837436;95;03/04/2020 06:00;04/04/2020 06:00;3.51;3.42453;39.262253
21413892837436;95;04/04/2020 06:00;05/04/2020 06:00;3.13;3.05378;35.011639
21413892837436;95;05/04/2020 06:00;06/04/2020 06:00;3.16;3.08305;35.347214
21413892837436;95;06/04/2020 06:00;07/04/2020 06:00;3.25;3.17086;36.353938
21413892837436;95;07/04/2020 06:00;08/04/2020 06:00;2.51;2.44888;28.076426
21413892837436;95;08/04/2020 06:00;09/04/2020 06:00;1.70;1.65861;19.015906
21413892837436;95;09/04/2020 06:00;10/04/2020 06:00;0.41;0.40002;4.586189
21413892837436;95;10/04/2020 06:00;11/04/2020 06:00;0.24;0.23416;2.684598
21413892837436;95;11/04/2020 06:00;12/04/2020 06:00;0.08;0.07805;0.894866
21413892837436;95;12/04/2020 06:00;13/04/2020 06:00;0.23;0.22440;2.572740
21413892837436;95;13/04/2020 06:00;14/04/2020 06:00;0.29;0.28294;3.243889
21413892837436;95;14/04/2020 06:00;15/04/2020 06:00;0.22;0.21464;2.460881
21413892837436;95;15/04/2020 06:00;16/04/2020 06:00;0.27;0.26343;3.020173
21413892837436;95;16/04/2020 06:00;17/04/2020 06:00;0.19;0.18537;2.125307
21413892837436;95;17/04/2020 06:00;18/04/2020 06:00;0.45;0.43550;5.010874
21413892837436;95;18/04/2020 06:00;19/04/2020 06:00;0.17;0.16452;1.892997
21413892837436;95;19/04/2020 06:00;20/04/2020 06:00;0.17;0.16452;1.892997
21413892837436;95;20/04/2020 06:00;21/04/2020 06:00;0.14;0.13549;1.558938
21413892837436;95;21/04/2020 06:00;22/04/2020 06:00;0.26;0.25162;2.895171
21413892837436;95;22/04/2020 06:00;23/04/2020 06:00;0.31;0.30001;3.451935
21413892837436;95;23/04/2020 06:00;24/04/2020 06:00;0.22;0.21291;2.449760
21413892837436;95;24/04/2020 06:00;25/04/2020 06:00;0.32;0.30969;3.563288
21413892837436;95;25/04/2020 06:00;26/04/2020 06:00;0.27;0.26130;3.006524
21413892837436;95;26/04/2020 06:00;27/04/2020 06:00;0.24;0.23227;2.672466
21413892837436;95;27/04/2020 06:00;28/04/2020 06:00;0.15;0.14517;1.670291
21413892837436;95;28/04/2020 06:00;29/04/2020 06:00;0.17;0.16452;1.892997
21413892837436;95;29/04/2020 06:00;30/04/2020 06:00;0.31;0.30001;3.451935
21413892837436;95;30/04/2020 06:00;01/05/2020 06:00;0.25;0.24195;2.783819
21413892837436;95;01/05/2020 06:00;02/05/2020 06:00;0.29;0.28066;3.229230
21413892837436;95;02/05/2020 06:00;03/05/2020 06:00;0.21;0.20323;2.338408
21413892837436;95;03/05/2020 06:00;04/05/2020 06:00;0.13;0.12581;1.447585
21413892837436;95;04/05/2020 06:00;05/05/2020 06:00;0.24;0.23227;2.672466
21413892837436;95;05/05/2020 06:00;06/05/2020 06:00;2.33;2.25493;25.945194
21413892837436;95;06/05/2020 06:00;07/05/2020 06:00;3.17;3.06786;35.298827
21413892837436;95;07/05/2020 06:00;08/05/2020 06:00;0.29;0.28066;3.229230
21413892837436;95;08/05/2020 06:00;09/05/2020 06:00;0.12;0.11613;1.336233
21413892837436;95;09/05/2020 06:00;10/05/2020 06:00;0.37;0.35808;4.120052
21413892837436;95;10/05/2020 06:00;11/05/2020 06:00;0.34;0.32905;3.785994
21413892837436;95;11/05/2020 06:00;12/05/2020 06:00;2.40;2.32267;26.724664
21413892837436;95;12/05/2020 06:00;13/05/2020 06:00;3.42;3.30981;38.082646
21413892837436;95;13/05/2020 06:00;14/05/2020 06:00;3.42;3.30981;38.082646
21413892837436;95;14/05/2020 06:00;15/05/2020 06:00;3.24;3.13561;36.078296
21413892837436;95;15/05/2020 06:00;16/05/2020 06:00;3.28;3.17432;36.523707
21413892837436;95;16/05/2020 06:00;17/05/2020 06:00;0.52;0.50325;5.790343
21413892837436;95;17/05/2020 06:00;18/05/2020 06:00;0.26;0.25281;2.913334
21413892837436;95;18/05/2020 06:00;19/05/2020 06:00;0.20;0.19447;2.241026
21413892837436;95;19/05/2020 06:00;20/05/2020 06:00;0.32;0.31115;3.585641
21413892837436;95;20/05/2020 06:00;21/05/2020 06:00;0.35;0.34032;3.921795
21413892837436;95;21/05/2020 06:00;22/05/2020 06:00;0.25;0.24308;2.801282
21413892837436;95;22/05/2020 06:00;23/05/2020 06:00;0.11;0.10696;1.232564
21413892837436;95;23/05/2020 06:00;24/05/2020 06:00;0.41;0.39866;4.594103
21413892837436;95;24/05/2020 06:00;25/05/2020 06:00;0.25;0.24308;2.801282
21413892837436;95;25/05/2020 06:00;26/05/2020 06:00;0.37;0.35976;4.145898
21413892837436;95;26/05/2020 06:00;27/05/2020 06:00;0.19;0.18474;2.128974
21413892837436;95;27/05/2020 06:00;28/05/2020 06:00;0.28;0.27225;3.137436
21413892837436;95;28/05/2020 06:00;29/05/2020 06:00;0.28;0.27225;3.137436
21413892837436;95;29/05/2020 06:00;30/05/2020 06:00;0.32;0.31115;3.585641
21413892837436;95;30/05/2020 06:00;31/05/2020 06:00;0.14;0.13613;1.568718
21413892837436;95;31/05/2020 06:00;01/06/2020 06:00;0.19;0.18474;2.128974
21413892837436;95;01/06/2020 06:00;02/06/2020 06:00;0.24;0.23336;2.689231
21413892837436;95;02/06/2020 06:00;03/06/2020 06:00;0.22;0.21391;2.465128
21413892837436;95;03/06/2020 06:00;04/06/2020 06:00;0.19;0.18474;2.128974
21413892837436;95;04/06/2020 06:00;05/06/2020 06:00;0.20;0.19447;2.241026
21413892837436;95;05/06/2020 06:00;06/06/2020 06:00;0.20;0.19447;2.241026
21413892837436;95;06/06/2020 06:00;07/06/2020 06:00;0.17;0.16530;1.904872
21413892837436;95;07/06/2020 06:00;08/06/2020 06:00;0.05;0.04862;0.560256
21413892837436;95;08/06/2020 06:00;09/06/2020 06:00;0.33;0.32087;3.697693
21413892837436;95;09/06/2020 06:00;10/06/2020 06:00;0.30;0.29170;3.361539
21413892837436;95;10/06/2020 06:00;11/06/2020 06:00;0.22;0.21391;2.465128
21413892837436;95;11/06/2020 06:00;12/06/2020 06:00;0.21;0.20419;2.353077
21413892837436;95;12/06/2020 06:00;13/06/2020 06:00;0.14;0.13613;1.568718
21413892837436;95;13/06/2020 06:00;14/06/2020 06:00;0.12;0.11668;1.344615
21413892837436;95;14/06/2020 06:00;15/06/2020 06:00;0.24;0.23336;2.689231
21413892837436;95;15/06/2020 06:00;16/06/2020 06:00;0.26;0.25281;2.913334
21413892837436;95;16/06/2020 06:00;17/06/2020 06:00;0.27;0.26253;3.025385
21413892837436;95;17/06/2020 06:00;18/06/2020 06:00;0.25;0.24306;2.795375
21413892837436;95;18/06/2020 06:00;19/06/2020 06:00;0.14;0.13611;1.565410
21413892837436;95;19/06/2020 06:00;20/06/2020 06:00;0.28;0.27222;3.130820
21413892837436;95;20/06/2020 06:00;21/06/2020 06:00;0.15;0.14583;1.677225
21413892837436;95;21/06/2020 06:00;22/06/2020 06:00;0.14;0.13611;1.565410
21413892837436;95;22/06/2020 06:00;23/06/2020 06:00;0.27;0.26250;3.019005
21413892837436;95;23/06/2020 06:00;24/06/2020 06:00;0.28;0.27222;3.130820
21413892837436;95;24/06/2020 06:00;25/06/2020 06:00;0.20;0.19444;2.236300
21413892837436;95;25/06/2020 06:00;26/06/2020 06:00;0.19;0.18472;2.124485
21413892837436;95;26/06/2020 06:00;27/06/2020 06:00;0.13;0.12639;1.453595
21413892837436;95;27/06/2020 06:00;28/06/2020 06:00;0.15;0.14583;1.677225
21413892837436;95;28/06/2020 06:00;29/06/2020 06:00;0.00;0.00000;0.000000
21413892837436;95;29/06/2020 06:00;30/06/2020 06:00;0.09;0.08750;1.006335
21413892837436;95;30/06/2020 06:00;01/07/2020 06:00;0.21;0.20417;2.348115
21413892837436;95;01/07/2020 06:00;02/07/2020 06:00;0.15;0.14583;1.677225
21413892837436;95;02/07/2020 06:00;03/07/2020 06:00;0.14;0.13611;1.565410
21413892837436;95;03/07/2020 06:00;04/07/2020 06:00;0.22;0.21389;2.459930
21413892837436;95;04/07/2020 06:00;05/07/2020 06:00;0.17;0.16528;1.900855
21413892837436;95;05/07/2020 06:00;06/07/2020 06:00;0.24;0.23333;2.683560
21413892837436;95;06/07/2020 06:00;07/07/2020 06:00;0.15;0.14583;1.677225
21413892837436;95;07/07/2020 06:00;08/07/2020 06:00;0.14;0.13611;1.565410
21413892837436;95;08/07/2020 06:00;09/07/2020 06:00;0.13;0.12639;1.453595
21413892837436;95;09/07/2020 06:00;10/07/2020 06:00;0.15;0.14583;1.677225
21413892837436;95;10/07/2020 06:00;11/07/2020 06:00;0.16;0.15556;1.789040
21413892837436;95;11/07/2020 06:00;12/07/2020 06:00;0.18;0.17500;2.012670
21413892837436;95;12/07/2020 06:00;13/07/2020 06:00;0.20;0.19444;2.236300
21413892837436;95;13/07/2020 06:00;14/07/2020 06:00;0.13;0.12639;1.453595
21413892837436;95;14/07/2020 06:00;15/07/2020 06:00;0.26;0.25278;2.907190
21413892837436;95;15/07/2020 06:00;16/07/2020 06:00;0.14;0.13611;1.565410
21413892837436;95;16/07/2020 06:00;17/07/2020 06:00;0.11;0.10694;1.229965
21413892837436;95;17/07/2020 06:00;18/07/2020 06:00;0.16;0.15518;1.778663
21413892837436;95;18/07/2020 06:00;19/07/2020 06:00;0.22;0.21337;2.445662
21413892837436;95;19/07/2020 06:00;20/07/2020 06:00;0.13;0.12608;1.445164
21413892837436;95;20/07/2020 06:00;21/07/2020 06:00;0.32;0.31036;3.557327
21413892837436;95;21/07/2020 06:00;22/07/2020 06:00;0.14;0.13578;1.556330
21413892837436;95;22/07/2020 06:00;23/07/2020 06:00;0.15;0.14548;1.667497
21413892837436;95;23/07/2020 06:00;24/07/2020 06:00;0.10;0.09699;1.111664
21413892837436;95;24/07/2020 06:00;25/07/2020 06:00;0.10;0.09699;1.111664
21413892837436;95;25/07/2020 06:00;26/07/2020 06:00;0.34;0.32976;3.779660
21413892837436;95;26/07/2020 06:00;27/07/2020 06:00;0.11;0.10669;1.222831
21413892837436;95;27/07/2020 06:00;28/07/2020 06:00;0.16;0.15518;1.778663
21413892837436;95;28/07/2020 06:00;29/07/2020 06:00;0.10;0.09699;1.111664
21413892837436;95;29/07/2020 06:00;30/07/2020 06:00;0.21;0.20367;2.334496
21413892837436;95;30/07/2020 06:00;31/07/2020 06:00;0.23;0.22307;2.556829
21413892837436;95;31/07/2020 06:00;01/08/2020 06:00;0.09;0.08729;1.000498
21413892837436;95;01/08/2020 06:00;02/08/2020 06:00;0.15;0.14548;1.667497
21413892837436;95;02/08/2020 06:00;03/08/2020 06:00;0.18;0.17458;2.000996
21413892837436;95;03/08/2020 06:00;04/08/2020 06:00;0.20;0.19397;2.223329
21413892837436;95;04/08/2020 06:00;05/08/2020 06:00;0.27;0.26186;3.001495
21413892837436;95;05/08/2020 06:00;06/08/2020 06:00;0.16;0.15518;1.778663
21413892837436;95;06/08/2020 06:00;07/08/2020 06:00;0.11;0.10669;1.222831
21413892837436;95;07/08/2020 06:00;08/08/2020 06:00;0.15;0.14548;1.667497
21413892837436;95;08/08/2020 06:00;09/08/2020 06:00;0.15;0.14548;1.667497
21413892837436;95;09/08/2020 06:00;10/08/2020 06:00;0.14;0.13578;1.556330
21413892837436;95;10/08/2020 06:00;11/08/2020 06:00;0.18;0.17458;2.000996
21413892837436;95;11/08/2020 06:00;12/08/2020 06:00;0.10;0.09699;1.111664
21413892837436;95;12/08/2020 06:00;13/08/2020 06:00;0.12;0.11638;1.333997
21413892837436;95;13/08/2020 06:00;14/08/2020 06:00;0.11;0.10669;1.222831
21413892837436;95;14/08/2020 06:00;15/08/2020 06:00;0.20;0.19397;2.223329
21413892837436;95;15/08/2020 06:00;16/08/2020 06:00;0.14;0.13578;1.556330
21413892837436;95;16/08/2020 06:00;17/08/2020 06:00;0.10;0.09699;1.111664
21413892837436;95;17/08/2020 06:00;18/08/2020 06:00;0.10;0.09713;1.115138
21413892837436;95;18/08/2020 06:00;19/08/2020 06:00;0.13;0.12627;1.449679
21413892837436;95;19/08/2020 06:00;20/08/2020 06:00;0.11;0.10684;1.226651
21413892837436;95;20/08/2020 06:00;21/08/2020 06:00;0.27;0.26225;3.010872
21413892837436;95;21/08/2020 06:00;22/08/2020 06:00;0.19;0.18455;2.118762
21413892837436;95;22/08/2020 06:00;23/08/2020 06:00;0.13;0.12627;1.449679
21413892837436;95;23/08/2020 06:00;24/08/2020 06:00;0.15;0.14569;1.672707
21413892837436;95;24/08/2020 06:00;25/08/2020 06:00;0.14;0.13598;1.561193
21413892837436;95;25/08/2020 06:00;26/08/2020 06:00;0.12;0.11655;1.338165
21413892837436;95;26/08/2020 06:00;27/08/2020 06:00;0.19;0.18455;2.118762
21413892837436;95;27/08/2020 06:00;28/08/2020 06:00;0.25;0.24282;2.787845
21413892837436;95;28/08/2020 06:00;29/08/2020 06:00;0.18;0.17483;2.007248
21413892837436;95;29/08/2020 06:00;30/08/2020 06:00;0.21;0.20397;2.341789
21413892837436;95;30/08/2020 06:00;31/08/2020 06:00;0.15;0.14569;1.672707
21413892837436;95;31/08/2020 06:00;01/09/2020 06:00;0.21;0.20397;2.341789
21413892837436;95;01/09/2020 06:00;02/09/2020 06:00;0.10;0.09713;1.115138
21413892837436;95;02/09/2020 06:00;03/09/2020 06:00;0.10;0.09713;1.115138
21413892837436;95;03/09/2020 06:00;04/09/2020 06:00;0.27;0.26225;3.010872
21413892837436;95;04/09/2020 06:00;05/09/2020 06:00;0.27;0.26225;3.010872
